Year,OBJECTID,GEOID,Tract_Label,Tract_Name,Community_Reporting_Area_Name,Community_Reporting_Area_ID,Rent_Per_SqFt,Rent_Per_Unit,YoY_Change_Percent,YoY_Change_Dollars,Cost_Category,Market_Trend,Has_Mixed_Income,PROPERTIES,Shape_Area,Shape_Length,Market_Classification
2010,1661,53033008300,83.0,Census Tract 83,First Hill,6.099999904632568,2.1500000953674316,1484,3.37,50,Moderate,Moderate Increase,943,13,256127649777222,863213489440587,Stable Market
2010,1713,53033008600,86.0,Census Tract 86,First Hill,6.099999904632568,2.4600000381469727,1341,6.03,74,Moderate,Significant Increase,982,43,765661662564087,116407206126296,High Growth + Affordable
2010,1767,53033005401,54.0099983215332,Census Tract 54.01,Fremont,11.100000381469727,2.4800000190734863,1588,4.2,64,Moderate,Moderate Increase,361,32,789227058761597,1974010787087,Stable Market
2010,1789,53033005402,54.02000045776367,Census Tract 54.02,Fremont,11.100000381469727,2.359999895095825,1425,4.42,58,Moderate,Moderate Increase,391,39,499314186450195,100637978469566,Stable Market
2010,1681,53033004902,49.02000045776367,Census Tract 49.02,Fremont,11.100000381469727,2.2899999618530273,1331,6.02,73,Moderate,Significant Increase,847,62,64482623397522,108017314915315,High Growth + Affordable
2010,1730,53033004800,48.0,Census Tract 48,Fremont,11.100000381469727,2.259999990463257,1312,3.67,50,Moderate,Moderate Increase,216,25,138338868196411,188222365726525,Stable Market
2010,1623,53033004901,49.0099983215332,Census Tract 49.01,Fremont,11.100000381469727,2.0199999809265137,1179,3.06,41,Affordable,Moderate Increase,991,108,535088821542358,937965576684679,Stable Market
2010,1690,53033010900,109.0,Census Tract 109,Georgetown,3.200000047683716,2.0199999809265137,1006,4.12,40,Affordable,Moderate Increase,137,13,516771227107849,449787538438156,Stable Market
2010,1699,53033003602,36.02000045776367,Census Tract 36.02,Green Lake,9.399999618530273,2.359999895095825,1379,3.96,55,Moderate,Moderate Increase,534,39,562188608477783,114710943824279,Stable Market
2010,1624,53033003601,36.0099983215332,Census Tract 36.01,Green Lake,9.399999618530273,2.2899999618530273,1307,1.78,22,Moderate,Stable,631,36,725587906799316,118942888948854,Stable Market
2010,1779,53033004600,46.0,Census Tract 46,Green Lake,9.399999618530273,1.809999942779541,1131,4.02,46,Affordable,Moderate Increase,65,7,278293687579956,255142239990877,Stable Market
2010,1781,53033002700,27.0,Census Tract 27,Green Lake,9.399999618530273,1.5199999809265137,1108,4.11,44,Affordable,Moderate Increase,284,23,170580792767029,219428352783745,Stable Market
2010,1761,53033001701,17.010000228881836,Census Tract 17.01,Greenwood/Phinney Ridge,9.300000190734863,2.4200000762939453,1522,4.31,60,Moderate,Moderate Increase,578,31,960902608453369,171644547776423,Stable Market
2010,1701,53033001702,17.020000457763672,Census Tract 17.02,Greenwood/Phinney Ridge,9.300000190734863,2.0199999809265137,1416,4.12,57,Moderate,Moderate Increase,312,19,137792757612915,174764075143324,Stable Market
2010,1675,53033002900,29.0,Census Tract 29,Greenwood/Phinney Ridge,9.300000190734863,1.7400000095367432,1248,4.19,46,Moderate,Moderate Increase,248,24,106147911058044,133663196709081,Stable Market
2010,1625,53033002800,28.0,Census Tract 28,Greenwood/Phinney Ridge,9.300000190734863,1.7899999618530273,1105,4.07,43,Affordable,Moderate Increase,326,33,106371518217773,13201311297987,Stable Market
2010,1724,53033003500,35.0,Census Tract 35,Greenwood/Phinney Ridge,9.300000190734863,2.1600000858306885,1086,4.35,42,Affordable,Moderate Increase,274,22,138280616665344,166343489620973,Stable Market
2010,1650,53033003400,34.0,Census Tract 34,Greenwood/Phinney Ridge,9.300000190734863,1.2799999713897705,787,1.59,10,Budget,Stable,93,9,847247171472168,12629322933575,Stable Market
2010,1736,53033000602,6.019999980926514,Census Tract 6.02,Haller Lake,9.5,1.309999942779541,1111,3.97,41,Affordable,Moderate Increase,396,9,259475078614197,232217047501309,Stable Market
2010,1723,53033000601,6.010000228881836,Census Tract 6.01,Haller Lake,9.5,1.3600000143051147,957,3.82,36,Affordable,Moderate Increase,610,17,154049525828857,200789564759328,Stable Market
2010,1758,53033000300,3.0,Census Tract 3,Haller Lake,9.5,1.2000000476837158,907,3.45,30,Affordable,Moderate Increase,83,7,130338645966187,172980295354457,Stable Market
2010,1754,53033010701,107.01000213623047,Census Tract 107.01,High Point,2.200000047683716,1.0800000429153442,931,3.85,33,Affordable,Moderate Increase,214,5,15726285722641,213023651802902,Stable Market
2010,1693,53033010702,107.0199966430664,Census Tract 107.02,High Point,2.200000047683716,0.0,0,,,Budget,No Data,0,0,839692679307556,149359302412484,Stable Market
2010,1668,53033011300,113.0,Census Tract 113,Highland Park,2.5,1.340000033378601,1082,1.52,14,Affordable,Stable,328,16,372606829683075,271841613850878,Stable Market
2010,1666,53033026500,265.0,Census Tract 265,Highland Park,2.5,0.0,0,,,Budget,No Data,0,0,461767548258972,112349647811896,Stable Market
2010,1632,53033005804,58.040000915527344,Census Tract 58.04,Interbay,12.199999809265137,2.25,1493,4.17,60,Moderate,Moderate Increase,577,35,251240627388306,486682722430527,Stable Market
2010,1682,53033005801,58.0099983215332,Census Tract 58.01,Interbay,12.199999809265137,1.6100000143051147,1406,3.87,54,Moderate,Moderate Increase,1022,41,196184242433472,255000139546944,Stable Market
2010,1679,53033005803,58.029998779296875,Census Tract 58.03,Interbay,12.199999809265137,1.5199999809265137,1112,2.7,29,Affordable,Moderate Increase,355,30,895617342456055,171291988103483,Stable Market
2010,1799,53033009000,90.0,Census Tract 90,Judkins Park,5.199999809265137,2.109999895095825,1397,4.46,59,Moderate,Moderate Increase,442,15,921217319689941,143191029916181,Stable Market
2010,1654,53033004102,41.02000045776367,Census Tract 41.02,Laurelhurst/Sand Point,7.5,1.7699999809265137,1257,4.12,52,Moderate,Moderate Increase,487,7,179339272689209,233508002922279,Stable Market
2010,1631,53033004000,40.0,Census Tract 40,Laurelhurst/Sand Point,7.5,1.4600000381469727,989,0.0,2,Affordable,Stable,54,2,26374983680542,275600138429836,Stable Market
2010,1788,53033004101,41.0099983215332,Census Tract 41.01,Laurelhurst/Sand Point,7.5,1.5,983,2.74,18,Affordable,Moderate Increase,71,3,167168526628113,242301579430562,Stable Market
2010,1782,53033001800,18.0,Census Tract 18,Licton Springs,9.199999809265137,1.6200000047683716,1142,3.18,40,Affordable,Moderate Increase,608,59,101828822714539,13946100028213,Stable Market
2010,1727,53033001300,13.0,Census Tract 13,Licton Springs,9.199999809265137,1.5700000524520874,974,3.97,35,Affordable,Moderate Increase,870,72,127100369901733,148810870453396,Stable Market
2010,1707,53033006300,63.0,Census Tract 63,Madison Park,6.5,1.6799999475479126,1276,4.35,53,Moderate,Moderate Increase,578,20,277503333955383,362858489218384,Stable Market
2010,1643,53033008900,89.0,Census Tract 89,Madrona/Leschi,5.099999904632568,2.4600000381469727,1695,4.24,69,Moderate,Moderate Increase,239,16,13690717169342,193287463975703,Stable Market
2010,1743,53033007800,78.0,Census Tract 78,Madrona/Leschi,5.099999904632568,1.7899999618530273,1392,4.07,57,Moderate,Moderate Increase,79,5,22245158163269,287463735215772,Stable Market
2010,1658,53033005700,57.0,Census Tract 57,Magnolia,12.100000381469727,1.690000057220459,1272,3.05,38,Moderate,Moderate Increase,352,28,533055844251709,445065655358236,Stable Market
2010,1655,53033005600,56.0,Census Tract 56,Magnolia,12.100000381469727,0.0,0,,,Budget,No Data,0,0,320450561363831,299435055294428,Stable Market
2010,1627,53033006400,64.0,Census Tract 64,Miller Park,6.400000095367432,1.9800000190734863,1671,4.21,65,Moderate,Moderate Increase,103,5,972635190356445,131867701844683,Stable Market
2010,1792,53033007600,76.0,Census Tract 76,Miller Park,6.400000095367432,2.359999895095825,1382,3.96,52,Moderate,Moderate Increase,710,47,615538938891602,990636833563623,Stable Market
2010,1657,53033006100,61.0,Census Tract 61,Montlake/Portage Bay,7.099999904632568,2.430000066757202,1399,4.74,63,Moderate,Moderate Increase,1133,83,119591937410278,214772648301767,Stable Market
2010,1703,53033006200,62.0,Census Tract 62,Montlake/Portage Bay,7.099999904632568,0.0,0,,,Budget,No Data,0,0,246106197424011,400105992573485,Stable Market
2010,1749,53033009500,95.0,Census Tract 95,Mt. Baker/North Rainier,4.400000095367432,2.359999895095825,1097,4.42,45,Affordable,Moderate Increase,128,11,274243056749573,296182112966095,Stable Market
2010,1762,53033001600,16.0,Census Tract 16,North Beach/Blue Ridge,10.100000381469727,2.619999885559082,1551,4.38,64,Moderate,Moderate Increase,143,11,205753927101746,231476459804202,Stable Market
2010,1726,53033001400,14.0,Census Tract 14,North Beach/Blue Ridge,10.100000381469727,1.440000057220459,1148,4.35,49,Affordable,Moderate Increase,440,22,230733886559448,305363374485091,Stable Market
2010,1725,53033001500,15.0,Census Tract 15,North Beach/Blue Ridge,10.100000381469727,86.00000143051147,997,0.0,-6,Affordable,Stable,59,4,12300447062561,139603795463703,Stable Market
2010,1750,53033009400,94.0,Census Tract 94,North Beacon Hill/Jefferson Park,3.5999999046325684,2.5999999046325684,1447,4.42,58,Moderate,Moderate Increase,501,51,181506256758423,188745831831158,Stable Market
2010,1641,53033010001,100.01000213623047,Census Tract 100.01,North Beacon Hill/Jefferson Park,3.5999999046325684,2.0999999046325684,1331,5.53,67,Moderate,Significant Increase,237,16,250524746053925,256289245317132,High Growth + Affordable
2010,1772,53033010002,100.0199966430664,Census Tract 100.02,North Beacon Hill/Jefferson Park,3.5999999046325684,1.909999966621399,1183,3.24,37,Affordable,Moderate Increase,419,19,10204645644455,137327653894052,Stable Market
2010,1702,53033006500,65.0,Census Tract 65,North Capitol Hill,6.300000190734863,2.119999885559082,1406,3.92,51,Moderate,Moderate Increase,989,73,123522577561951,179215013322026,Stable Market
2010,1748,53033009900,99.0,Census Tract 99,North Delridge,2.0999999046325684,1.909999966621399,1132,3.8,40,Affordable,Moderate Increase,470,17,70254374707016,646336615792341,Stable Market
2010,1671,53033001202,12.020000457763672,Census Tract 12.02,Northgate/Maple Leaf,8.100000381469727,2.0999999046325684,1549,3.96,65,Moderate,Moderate Increase,585,10,884114588363647,133249900925288,Stable Market
2010,1700,53033001900,19.0,Census Tract 19,Northgate/Maple Leaf,8.100000381469727,1.9600000381469727,1443,5.38,67,Moderate,Significant Increase,516,9,179451715240173,189484812689278,High Growth + Affordable
2010,1621,53033001201,12.010000228881836,Census Tract 12.01,Northgate/Maple Leaf,8.100000381469727,1.690000057220459,1207,4.97,57,Moderate,Moderate Increase,1209,21,10851861641449,158997733430541,Stable Market
2010,1706,53033002000,20.0,Census Tract 20,Northgate/Maple Leaf,8.100000381469727,1.5499999523162842,1146,4.03,46,Affordable,Moderate Increase,206,9,121838788231506,155095457092747,Stable Market
2010,1695,53033000700,7.0,Census Tract 7,Olympic Hills/Victory Heights,8.199999809265137,1.5099999904632568,1074,4.14,43,Affordable,Moderate Increase,810,54,139322423934631,161340299149422,Stable Market
2010,1737,53033000201,2.009999990463257,Census Tract 2.01,Olympic Hills/Victory Heights,8.199999809265137,1.2999999523162842,1066,4.0,45,Affordable,Moderate Increase,836,12,194461763249207,186515780841956,Stable Market
2010,1696,53033000202,2.0199999809265137,Census Tract 2.02,Olympic Hills/Victory Heights,8.199999809265137,1.309999942779541,1050,3.97,42,Affordable,Moderate Increase,182,5,159301184908752,172858273694368,Stable Market
2010,1694,53033001100,11.0,Census Tract 11,Olympic Hills/Victory Heights,8.199999809265137,1.0299999713897705,781,-98.96,30,Budget,Significant Decrease,188,11,114163995888062,141591273465597,Declining Market
2010,1719,53033009100,91.0,Census Tract 91,Pioneer Square/International District,13.300000190734863,2.4000000953674316,1524,4.8,69,Moderate,Moderate Increase,920,15,441968526577759,106083854115205,Stable Market
2010,1720,53033009200,92.0,Census Tract 92,Pioneer Square/International District,13.300000190734863,2.390000104904175,1408,3.46,49,Moderate,Moderate Increase,321,10,345608855044556,126871211893969,Stable Market
2010,1742,53033006701,67.01000213623047,Census Tract 67.01,Queen Anne,12.300000190734863,2.640000104904175,1972,3.53,68,Premium,Moderate Increase,790,15,36398331784668,121437792365382,Stable Market
2010,1633,53033006800,68.0,Census Tract 68,Queen Anne,12.300000190734863,2.819999933242798,1871,4.06,76,Premium,Moderate Increase,298,25,772925027154541,112753773479613,Stable Market
2010,1766,53033006702,67.0199966430664,Census Tract 67.02,Queen Anne,12.300000190734863,2.700000047683716,1848,4.65,79,Premium,Moderate Increase,427,32,328014799505615,85938649046644,Stable Market
2010,1638,53033007101,71.01000213623047,Census Tract 71.01,Queen Anne,12.300000190734863,2.5299999713897705,1680,4.12,70,Moderate,Moderate Increase,654,18,532847460678101,900494722654019,Stable Market
2010,1765,53033007102,71.0199966430664,Census Tract 71.02,Queen Anne,12.300000190734863,2.509999990463257,1631,5.91,93,Moderate,Significant Increase,724,21,36155008977356,114999407456685,Stable Market
2010,1710,53033006000,60.0,Census Tract 60,Queen Anne,12.300000190734863,2.109999895095825,1567,4.46,68,Moderate,Moderate Increase,760,57,141587647126465,191230326298116,Stable Market
2010,1678,53033007002,70.0199966430664,Census Tract 70.02,Queen Anne,12.300000190734863,2.190000057220459,1414,3.79,53,Moderate,Moderate Increase,1551,74,474686984552002,949079905735624,Stable Market
2010,1680,53033005902,59.02000045776367,Census Tract 59.02,Queen Anne,12.300000190734863,1.6200000047683716,1247,3.18,41,Moderate,Moderate Increase,111,11,11010649894989,151842205727179,Stable Market
2010,1656,53033006703,67.02999877929688,Census Tract 67.03,Queen Anne,12.300000190734863,1.6100000143051147,1231,7.33,80,Moderate,Significant Increase,607,35,642717188375854,108464930444777,High Growth + Affordable
2010,1729,53033007001,70.01000213623047,Census Tract 70.01,Queen Anne,12.300000190734863,2.009999990463257,1196,4.15,49,Affordable,Moderate Increase,1377,50,385629005014038,953030256857274,Stable Market
2010,1709,53033006900,69.0,Census Tract 69,Queen Anne,12.300000190734863,1.7899999618530273,1177,4.07,46,Affordable,Moderate Increase,468,34,974217664987183,156665439544695,Stable Market
2010,1659,53033005901,59.0099983215332,Census Tract 59.01,Queen Anne,12.300000190734863,1.840000033378601,1127,0.0,0,Affordable,Stable,389,29,844908671850586,190752924234318,Stable Market
2010,1751,53033011801,118.01000213623047,Census Tract 118.01,Rainier Beach,4.099999904632568,1.2400000095367432,866,4.2,32,Affordable,Moderate Increase,268,13,126711735070038,158498135377743,Stable Market
2010,1774,53033011802,118.0199966430664,Census Tract 118.02,Rainier Beach,4.099999904632568,1.2599999904632568,769,4.13,30,Budget,Moderate Increase,67,3,123230567394714,172015467858114,Stable Market
2010,1773,53033011902,119.0199966430664,Census Tract 119.02,Rainier Beach,4.099999904632568,0.0,0,,,Budget,No Data,0,0,162908136344757,288975986341236,Stable Market
2010,1735,53033011901,119.01000213623047,Census Tract 119.01,Rainier Beach,4.099999904632568,0.0,0,,,Budget,No Data,0,0,180976407372589,204856455423004,Stable Market
2010,1644,53033026300,263.0,Census Tract 263,Rainier Beach,4.099999904632568,0.0,0,,,Budget,No Data,0,0,3072463331604,954048024444965,Stable Market
2010,1629,53033002500,25.0,Census Tract 25,Ravenna/Bryant,7.300000190734863,2.569999933242798,1941,4.47,77,Premium,Moderate Increase,69,4,105946342979736,164429685869958,Stable Market
2010,1628,53033004301,43.0099983215332,Census Tract 43.01,Ravenna/Bryant,7.300000190734863,3.0199999809265137,1904,4.14,77,Premium,Moderate Increase,69,8,105397805728455,17192703749828,Stable Market
2010,1740,53033004202,42.02000045776367,Census Tract 42.02,Ravenna/Bryant,7.300000190734863,2.509999990463257,1718,4.15,69,Moderate,Moderate Increase,54,5,131416884516602,156516663663576,Stable Market
2010,1652,53033004302,43.02000045776367,Census Tract 43.02,Ravenna/Bryant,7.300000190734863,2.5,1517,6.38,85,Moderate,Significant Increase,1023,59,35641156701355,798727441919544,Stable Market
2010,1705,53033002600,26.0,Census Tract 26,Ravenna/Bryant,7.300000190734863,2.319999933242798,1439,4.98,67,Moderate,Moderate Increase,191,5,133980401758728,15933937900155,Stable Market
2010,1728,53033003800,38.0,Census Tract 38,Ravenna/Bryant,7.300000190734863,2.5799999237060547,1362,4.45,55,Moderate,Moderate Increase,159,6,672279139416504,103925315540704,Stable Market
2010,1676,53033004201,42.0099983215332,Census Tract 42.01,Ravenna/Bryant,7.300000190734863,1.4800000190734863,1314,4.23,52,Moderate,Moderate Increase,178,10,133906642680969,182861439211159,Stable Market
2010,1648,53033010800,108.0,Census Tract 108,Riverview,2.299999952316284,1.5700000524520874,1096,4.67,45,Affordable,Moderate Increase,59,3,440874452204437,390193474976913,Stable Market
2010,1753,53033011401,114.01000213623047,Census Tract 114.01,Roxhill/Westwood,2.4000000953674316,1.3899999856948853,1221,2.21,28,Moderate,Moderate Increase,565,6,132733691432037,174780591593666,Stable Market
2010,1688,53033011402,114.0199966430664,Census Tract 114.02,Roxhill/Westwood,2.4000000953674316,1.8200000524520874,1086,3.41,39,Affordable,Moderate Increase,405,23,127792778645477,17351055007292,Stable Market
2010,1669,53033011500,115.0,Census Tract 115,Roxhill/Westwood,2.4000000953674316,1.4600000381469727,1034,3.55,39,Affordable,Moderate Increase,240,12,165586527529297,198873089363241,Stable Market
2010,1793,53033010200,102.0,Census Tract 102,Seward Park,4.300000190734863,1.2400000095367432,865,4.2,36,Affordable,Moderate Increase,76,4,301290792078857,334394693972433,Stable Market
2010,1692,53033011102,111.0199966430664,Census Tract 111.02,Seward Park,4.300000190734863,1.1699999570846558,789,2.63,23,Budget,Moderate Increase,429,19,139700266890106,204111700649139,Stable Market
2010,1691,53033011002,110.0199966430664,Census Tract 110.02,South Beacon Hill/NewHolly,3.4000000953674316,0.0,0,,,Budget,No Data,0,0,185089084571838,225111267649617,Stable Market
2010,1721,53033011700,117.0,Census Tract 117,South Beacon Hill/NewHolly,3.4000000953674316,0.0,0,,,Budget,No Data,0,0,378260362597046,294396267373345,Stable Market
2010,1647,53033011001,110.01000213623047,Census Tract 110.01,South Beacon Hill/NewHolly,3.4000000953674316,0.0,0,,,Budget,No Data,0,0,116290410737,162873553131872,Stable Market
2010,1689,53033011200,112.0,Census Tract 112,South Park,3.0999999046325684,1.0700000524520874,649,3.88,21,Budget,Moderate Increase,175,15,264638900310974,270023375751905,Stable Market
2010,1800,53033026400,264.0,Census Tract 264,South Park,3.0999999046325684,0.0,0,,,Budget,No Data,0,0,461382048629761,576340767367231,Stable Market
2010,1778,53033003201,32.0099983215332,Census Tract 32.01,Sunset Hill/Loyal Heights,10.300000190734863,2.380000114440918,1527,3.93,57,Moderate,Moderate Increase,618,27,119277886225891,320945033857248,Stable Market
2010,1759,53033003202,32.02000045776367,Census Tract 32.02,Sunset Hill/Loyal Heights,10.300000190734863,1.9900000095367432,1366,3.65,49,Moderate,Moderate Increase,344,34,102898184570313,129453948643709,Stable Market
2010,1626,53033003100,31.0,Census Tract 31,Sunset Hill/Loyal Heights,10.300000190734863,1.4900000095367432,1025,3.47,30,Affordable,Moderate Increase,107,14,231374640452271,247045678017235,Stable Market
2010,1785,53033004402,44.02000045776367,Census Tract 44.02,University District,7.199999809265137,2.309999942779541,1159,4.05,46,Affordable,Moderate Increase,918,58,317502143328857,748797985687102,Stable Market
2010,1651,53033005306,53.060001373291016,Census Tract 53.06,University District,7.199999809265137,2.0999999046325684,1157,4.48,49,Affordable,Moderate Increase,680,18,215790605789185,595487262312138,Stable Market
2010,1786,53033004401,44.0099983215332,Census Tract 44.01,University District,7.199999809265137,2.509999990463257,1144,4.15,46,Affordable,Moderate Increase,324,28,747957176147461,129489751357778,Stable Market
2010,1704,53033005305,53.04999923706055,Census Tract 53.05,University District,7.199999809265137,2.2300000190734863,1086,4.21,42,Affordable,Moderate Increase,1161,46,229223661618042,604860922233999,Stable Market
2010,1787,53033005307,53.06999969482422,Census Tract 53.07,University District,7.199999809265137,2.5199999809265137,1062,4.56,43,Affordable,Moderate Increase,348,18,139952647988892,475885069026771,Stable Market
2010,1784,53033005303,53.029998779296875,Census Tract 53.03,University District,7.199999809265137,0.0,0,,,Budget,No Data,0,0,243497844945679,339046213661119,Stable Market
2010,1739,53033005304,53.040000915527344,Census Tract 53.04,University District,7.199999809265137,0.0,0,,,Budget,No Data,0,0,786047098052979,408312606626598,Stable Market
2010,1712,53033005000,50.0,Census Tract 50,Wallingford,11.199999809265137,2.2200000286102295,1400,4.23,55,Moderate,Moderate Increase,903,63,815194229489136,11560148011522,Stable Market
2010,1731,53033005100,51.0,Census Tract 51,Wallingford,11.199999809265137,2.930000066757202,1291,3.9,48,Moderate,Moderate Increase,292,23,949035015280151,134625915467426,Stable Market
2010,1783,53033005202,52.02000045776367,Census Tract 52.02,Wallingford,11.199999809265137,2.200000047683716,1283,3.77,45,Moderate,Moderate Increase,995,45,286519363619995,784530321659896,Stable Market
2010,1711,53033005201,52.0099983215332,Census Tract 52.01,Wallingford,11.199999809265137,2.569999933242798,1188,4.05,49,Affordable,Moderate Increase,273,19,753663248083496,141759240617134,Stable Market
2010,1674,53033004500,45.0,Census Tract 45,Wallingford,11.199999809265137,0.0,0,,,Budget,No Data,0,0,72221098883667,110183020934985,Stable Market
2010,1630,53033002200,22.0,Census Tract 22,Wedgwood/View Ridge,7.400000095367432,2.1600000858306885,1840,4.35,75,Premium,Moderate Increase,73,5,301272080188904,285058067930163,Stable Market
2010,1763,53033002100,21.0,Census Tract 21,Wedgwood/View Ridge,7.400000095367432,2.819999933242798,1147,4.06,47,Affordable,Moderate Increase,188,16,146967967441101,161399218598102,Stable Market
2010,1764,53033003900,39.0,Census Tract 39,Wedgwood/View Ridge,7.400000095367432,1.5,1022,3.45,30,Affordable,Moderate Increase,108,8,104813349800415,132009092050947,Stable Market
2010,1653,53033002400,24.0,Census Tract 24,Wedgwood/View Ridge,7.400000095367432,0.0,0,,,Budget,No Data,0,0,103599197832642,131517125244876,Stable Market
2010,1796,53033010501,105.01000213623047,Census Tract 105.01,West Seattle Junction/Genesee Hill,1.2999999523162842,2.25,1600,4.17,67,Moderate,Moderate Increase,287,12,798674671530151,124900968039152,Stable Market
2010,1642,53033009801,98.01000213623047,Census Tract 98.01,West Seattle Junction/Genesee Hill,1.2999999523162842,2.2899999618530273,1537,4.57,63,Moderate,Moderate Increase,224,20,108142489397583,132915490832838,Stable Market
2010,1798,53033009802,98.0199966430664,Census Tract 98.02,West Seattle Junction/Genesee Hill,1.2999999523162842,2.3399999141693115,1380,4.0,54,Moderate,Moderate Increase,200,19,992751052307129,129827549339758,Stable Market
2010,1640,53033010502,105.0199966430664,Census Tract 105.02,West Seattle Junction/Genesee Hill,1.2999999523162842,2.0,1319,4.17,50,Moderate,Moderate Increase,746,23,105043513417664,145461362419116,Stable Market
2010,1663,53033009702,97.0199966430664,Census Tract 97.02,West Seattle Junction/Genesee Hill,1.2999999523162842,1.9199999570846558,1238,4.35,50,Moderate,Moderate Increase,105,7,238999074262695,282587625684306,Stable Market
2010,1760,53033003000,30.0,Census Tract 30,Whittier Heights,10.199999809265137,2.049999952316284,1286,4.06,51,Moderate,Moderate Increase,182,24,160722220088196,16061947620856,Stable Market
2010,1698,53033003301,33.0099983215332,Census Tract 33.01,Whittier Heights,10.199999809265137,2.059999942779541,1257,4.04,49,Moderate,Moderate Increase,525,58,720285849346924,111771813262219,Stable Market
2010,1738,53033003302,33.02000045776367,Census Tract 33.02,Whittier Heights,10.199999809265137,1.8200000524520874,1147,4.0,42,Affordable,Moderate Increase,452,52,674933648599243,105508179265194,Stable Market
2009,1505,53033009701,97.01000213623047,Census Tract 97.01,Alki/Admiral,1.399999976158142,1.6100000143051147,1361,-6.94,-103,Moderate,Significant Decrease,395,35,192911721184692,29764000341636,Declining Market
2009,1506,53033009600,96.0,Census Tract 96,Alki/Admiral,1.399999976158142,1.559999942779541,1253,-5.45,-77,Moderate,Significant Decrease,443,33,197415016534882,207454059998832,Declining Market
2009,1465,53033012000,120.0,Census Tract 120,Arbor Heights,1.100000023841858,0.0,0,,,Budget,No Data,0,0,155609904431915,16787974281693,Stable Market
2009,1554,53033012100,121.0,Census Tract 121,Arbor Heights,1.100000023841858,0.0,0,,,Budget,No Data,0,0,185389009337463,259836162383482,Stable Market
2009,1493,53033004701,47.0099983215332,Census Tract 47.01,Ballard,10.399999618530273,2.140000104904175,1497,-7.76,-123,Moderate,Significant Decrease,611,47,603602832614136,135390476262898,Declining Market
2009,1600,53033004702,47.02000045776367,Census Tract 47.02,Ballard,10.399999618530273,2.2899999618530273,1380,-8.03,-118,Moderate,Significant Decrease,402,36,2867507734375,695644967487604,Declining Market
2009,1595,53033004703,47.029998779296875,Census Tract 47.03,Ballard,10.399999618530273,2.1600000858306885,1203,-4.42,-58,Moderate,Moderate Decrease,733,53,130309181381531,187188593915212,Declining Market
2009,1615,53033010402,104.0199966430664,Census Tract 104.02,Beacon Hill,3.5,1.2799999713897705,975,-8.57,-86,Affordable,Significant Decrease,71,5,187596928948212,189250430066197,Declining Market
2009,1614,53033010401,104.01000213623047,Census Tract 104.01,Beacon Hill,3.5,0.0,0,,,Budget,No Data,0,0,17543421029068,173429302013933,Stable Market
2009,1534,53033008002,80.0199966430664,Census Tract 80.02,Belltown,13.100000381469727,2.6600000858306885,1915,-9.52,-199,Premium,Significant Decrease,1126,14,252202980825806,799838246587977,Declining Market
2009,1588,53033008004,80.04000091552734,Census Tract 80.04,Belltown,13.100000381469727,2.2799999713897705,1767,-7.69,-141,Moderate,Significant Decrease,738,7,290832663348389,149449795882911,Declining Market
2009,1589,53033008003,80.02999877929688,Census Tract 80.03,Belltown,13.100000381469727,2.5999999046325684,1689,-8.45,-158,Moderate,Significant Decrease,402,7,212204371142578,872099942149515,Declining Market
2009,1442,53033000404,4.039999961853027,Census Tract 4.04,Broadview/Bitter Lake,9.100000381469727,1.3899999856948853,1123,-6.71,-77,Affordable,Significant Decrease,515,8,67916527237854,129625584131713,Declining Market
2009,1597,53033000403,4.03000020980835,Census Tract 4.03,Broadview/Bitter Lake,9.100000381469727,1.3600000143051147,1028,-2.86,-32,Affordable,Moderate Decrease,409,11,788118592349243,140970266947453,Declining Market
2009,1577,53033000402,4.019999980926514,Census Tract 4.02,Broadview/Bitter Lake,9.100000381469727,1.399999976158142,942,-6.04,-61,Affordable,Significant Decrease,480,27,193622205229187,213971752981976,Declining Market
2009,1542,53033000500,5.0,Census Tract 5,Broadview/Bitter Lake,9.100000381469727,0.0,0,,,Budget,No Data,0,0,302947410541992,270945667843899,Stable Market
2009,1564,53033007503,75.02999877929688,Census Tract 75.03,Capitol Hill,6.199999809265137,2.5899999141693115,1672,-7.83,-143,Moderate,Significant Decrease,340,14,201861436813354,648438948226953,Declining Market
2009,1480,53033008401,84.01000213623047,Census Tract 84.01,Capitol Hill,6.199999809265137,2.5399999618530273,1639,-7.97,-142,Moderate,Significant Decrease,777,18,270076660922241,927581826751285,Declining Market
2009,1611,53033007502,75.0199966430664,Census Tract 75.02,Capitol Hill,6.199999809265137,2.3499999046325684,1403,-7.84,-118,Moderate,Significant Decrease,913,57,340050355529785,740362929266713,Declining Market
2009,1590,53033008402,84.0199966430664,Census Tract 84.02,Capitol Hill,6.199999809265137,2.2699999809265137,1402,-7.35,-111,Moderate,Significant Decrease,1187,40,156550771533203,522086848686108,Declining Market
2009,1482,53033007501,75.01000213623047,Census Tract 75.01,Capitol Hill,6.199999809265137,2.25,1285,-7.41,-104,Moderate,Significant Decrease,1454,82,321051993661499,721962364175991,Declining Market
2009,1497,53033007403,74.02999877929688,Census Tract 74.03,Capitol Hill,6.199999809265137,2.130000114440918,1284,-7.39,-103,Moderate,Significant Decrease,995,49,12760890690918,522749528678734,Declining Market
2009,1561,53033007404,74.04000091552734,Census Tract 74.04,Capitol Hill,6.199999809265137,2.140000104904175,1248,-6.14,-81,Moderate,Significant Decrease,1161,60,165457982751465,577569998668964,Declining Market
